accel_variance,gyro_variance,accel_sma,gyro_sma,accel_dom_freq,gyro_dom_freq,activity_code,activity_name
0.642625177759101,0.05003560766122771,2.182438234298777,0.6083054723066743,4.0,2.0,1,Walking
0.4510301406879072,0.030879639347789214,2.124570987938568,0.5620150154514704,3.0,2.0,1,Walking
0.4611026721157614,0.05527630151933319,2.1746277885113763,0.6464721488987561,6.0,2.0,1,Walking
0.4302131254541436,0.05890931924113871,2.1768655323389647,0.6893231655983254,6.5,2.0,1,Walking
0.34939500017125746,0.050856182625019654,2.068039910029801,0.7628677366673946,9.5,2.0,1,Walking
0.5057388453488728,0.0460420183847142,2.1381182989324925,0.5979495973570738,1.0,1.0,1,Walking
0.475224007925836,0.06659297550704563,2.1039071218417305,0.6271504621731583,0.5,1.0,1,Walking
0.4197146315348872,0.0643348618378052,2.1982103339232575,0.7388956117583438,4.0,2.0,1,Walking
0.47129355620648267,0.04203423097366384,2.3073632246042295,0.5974935429380275,4.0,0.5,1,Walking
0.5660171928566874,0.0401254146955918,2.4555232845257047,0.5289016755891498,4.0,6.0,1,Walking
0.7012628428954443,0.05987952105254468,2.4635285825116635,0.7135241594223771,4.0,5.5,1,Walking
0.6720607104909072,0.05638009094968791,2.3685983551233765,0.7402854926884175,4.0,3.0,1,Walking
0.532101503637226,0.07934164443199179,2.162893399694776,0.7540695044770837,4.0,2.0,1,Walking
0.26108171678162284,0.045525134934723994,1.9343533067190335,0.6913497342471965,1.5,1.0,1,Walking
0.3564138070321326,0.05218899912056656,2.194800708576686,0.7102228755457327,9.5,3.5,1,Walking
0.5951961821240688,0.04280323797918143,2.3573420850511004,0.6695687257219106,4.0,2.0,1,Walking
0.5054519709375674,0.031518024728517856,2.2540095333895867,0.63434637155151,4.0,2.0,1,Walking
0.3768148872455801,0.02604523247075038,2.209353402061444,0.5748804514971562,5.5,1.5,1,Walking
0.5394212075747943,0.04258693013255518,2.4494292856462345,0.6083268970809876,9.0,5.0,1,Walking
